Order_ID,Order_Date,Delivery_Date,Order_Type,Product_ID,Product_Line,Product_Category,Quantity,Retail_Price,Cost_Price,Customer_Country,Customer_Continent,Customer_Age_Group
1243171689,24AUG2018,24AUG2018,1,240100400070,Sports,Assorted Sports Articles,2,351.8,255.9,IT,Europe,15-30 years
1243170301,24AUG2018,24AUG2018,1,230100200036,Outdoors,Outdoors,2,138.8,69.6,IT,Europe,15-30 years
1243170146,24AUG2018,24AUG2018,1,220200300144,Clothes & Shoes,Shoes,3,182.97,113.4,GB,Europe,15-30 years
1243169915,24AUG2018,24AUG2018,1,210200400012,Children,Children Sports,5,167,84,GB,Europe,31-45 years
1243168947,24AUG2018,24AUG2018,1,220101200031,Clothes & Shoes,Clothes,2,387.6,162.6,GB,Europe,15-30 years
1243168855,24AUG2018,24AUG2018,1,210201000205,Children,Children Sports,2,67.8,30.9,GB,Europe,31-45 years
1243168222,24AUG2018,24AUG2018,1,210201000087,Children,Children Sports,2,40,18.3,FR,Europe,15-30 years
1243168158,24AUG2018,29AUG2018,2,240100100556,Sports,Assorted Sports Articles,3,335.4,147,FR,Europe,61-75 years
1243168084,24AUG2018,24AUG2018,1,210200900041,Children,Children Sports,3,83.97,51.3,FR,Europe,46-60 years
1243167773,24AUG2018,24AUG2018,1,220100100033,Clothes & Shoes,Clothes,3,235.8,118.2,ES,Europe,31-45 years
1243167615,24AUG2018,24AUG2018,1,240200100090,Sports,Golf,2,30.2,12.9,ES,Europe,15-30 years
1243167094,24AUG2018,24AUG2018,1,240100100723,Sports,Assorted Sports Articles,2,74.6,31.2,ES,Europe,31-45 years
1243166991,24AUG2018,24AUG2018,1,240200100066,Sports,Golf,2,649.6,316.1,ES,Europe,31-45 years
1243166953,24AUG2018,24AUG2018,1,240200200082,Sports,Golf,3,171,69,ES,Europe,15-30 years
1243166498,24AUG2018,24AUG2018,1,230100100013,Outdoors,Outdoors,1,113.1,58.9,DE,Europe,31-45 years
1243166457,24AUG2018,24AUG2018,1,230100600026,Outdoors,Outdoors,3,355.8,178.2,DE,Europe,46-60 years
1243166192,24AUG2018,24AUG2018,1,240100100206,Sports,Assorted Sports Articles,3,59.7,26.85,DE,Europe,31-45 years
1243166181,24AUG2018,30AUG2018,3,230100500082,Outdoors,Outdoors,3,378.3,175.8,DE,Europe,15-30 years
1243166172,24AUG2018,24AUG2018,1,230100600039,Outdoors,Outdoors,3,381.3,182.4,DE,Europe,15-30 years
1243165497,24AUG2018,29AUG2018,3,240200100207,Sports,Golf,2,215.8,106.7,CA,North America,31-45 years
1243163764,23AUG2018,27AUG2018,1,240200200079,Sports,Golf,5,466,43.75,US,North America,61-75 years
1243163416,23AUG2018,28AUG2018,2,240800200010,Sports,Winter Sports,1,125.2,49.95,US,North America,31-45 years
1243163323,23AUG2018,25AUG2018,2,220200200003,Clothes & Shoes,Shoes,3,146.4,66.75,US,North America,31-45 years
1243163133,23AUG2018,23AUG2018,1,240700300004,Sports,Team Sports,2,34,16.2,US,North America,31-45 years
1243162842,23AUG2018,23AUG2018,1,210201000036,Children,Children Sports,2,39,17.8,US,North America,61-75 years
1243161492,23AUG2018,25AUG2018,2,230100500082,Outdoors,Outdoors,2,252.2,117.2,NL,Europe,31-45 years
1243161340,23AUG2018,27AUG2018,2,220200300054,Clothes & Shoes,Shoes,3,195.6,89.1,IT,Europe,31-45 years
1243161279,23AUG2018,23AUG2018,1,210200400037,Children,Children Sports,3,121.5,61.05,IT,Europe,31-45 years
1243161175,23AUG2018,25AUG2018,2,240300100040,Sports,Indoor Sports,1,2.6,1.2,IT,Europe,46-60 years
1243160972,23AUG2018,28AUG2018,3,220200100002,Clothes & Shoes,Shoes,2,78.2,39.3,IT,Europe,15-30 years
1243160778,23AUG2018,23AUG2018,1,230100500089,Outdoors,Outdoors,3,441.9,183.9,IT,Europe,61-75 years
1243160707,23AUG2018,23AUG2018,1,240700400034,Sports,Team Sports,2,21.98,12.9,IT,Europe,31-45 years
1243160569,23AUG2018,23AUG2018,1,240200100182,Sports,Golf,2,221.8,111.1,IT,Europe,15-30 years
1243160563,23AUG2018,24AUG2018,1,240300300032,Sports,Indoor Sports,2,102,43.6,IT,Europe,46-60 years
1243160180,23AUG2018,29AUG2018,3,220100800050,Clothes & Shoes,Clothes,2,113.2,53.9,IT,Europe,46-60 years
1243159845,23AUG2018,23AUG2018,1,240100200004,Sports,Assorted Sports Articles,1,35.2,14.8,GB,Europe,15-30 years
1243159801,23AUG2018,23AUG2018,1,240100200005,Sports,Assorted Sports Articles,2,95.6,40.8,GB,Europe,31-45 years
1243159801,23AUG2018,23AUG2018,1,240100100669,Sports,Assorted Sports Articles,1,34.5,14.55,GB,Europe,31-45 years
1243159484,23AUG2018,23AUG2018,1,210201000121,Children,Children Sports,3,88.5,40.65,GB,Europe,15-30 years
1243159462,23AUG2018,23AUG2018,1,240100100185,Sports,Assorted Sports Articles,2,343.8,160.4,GB,Europe,31-45 years
1243159079,23AUG2018,23AUG2018,1,240800200015,Sports,Winter Sports,1,127.3,63.6,FR,Europe,61-75 years
1243158869,23AUG2018,29AUG2018,3,210200600021,Children,Children Sports,2,114.4,54.2,FR,Europe,46-60 years
1243158867,23AUG2018,23AUG2018,1,240100200012,Sports,Assorted Sports Articles,1,34.6,14.4,FR,Europe,15-30 years
1243158804,23AUG2018,23AUG2018,1,240700400016,Sports,Team Sports,2,109.98,75.4,FR,Europe,31-45 years
1243158605,23AUG2018,23AUG2018,1,240700400022,Sports,Team Sports,2,70.4,31.1,FR,Europe,31-45 years
1243158467,23AUG2018,23AUG2018,1,220100100184,Clothes & Shoes,Clothes,2,45.6,23,FR,Europe,61-75 years
1243158371,23AUG2018,23AUG2018,1,220200200025,Clothes & Shoes,Shoes,2,143,63.3,FR,Europe,46-60 years
1243158247,23AUG2018,27AUG2018,2,240100400126,Sports,Assorted Sports Articles,2,327.4,163.6,FR,Europe,15-30 years
1243157948,23AUG2018,23AUG2018,1,210201000130,Children,Children Sports,2,59.2,26.4,FR,Europe,31-45 years
1243157511,23AUG2018,28AUG2018,2,220200100063,Clothes & Shoes,Shoes,2,133,66.7,ES,Europe,61-75 years
1243157111,23AUG2018,23AUG2018,1,210201000004,Children,Children Sports,3,101.7,44.25,ES,Europe,31-45 years
1243156592,23AUG2018,23AUG2018,1,230100200034,Outdoors,Outdoors,2,431,195.7,DK,Europe,46-60 years
1243156075,23AUG2018,23AUG2018,1,240200100229,Sports,Golf,2,321.6,157,DE,Europe,15-30 years
1243155843,23AUG2018,23AUG2018,1,220101400342,Clothes & Shoes,Clothes,2,351.4,159.8,DE,Europe,15-30 years
1243155755,23AUG2018,23AUG2018,1,240100400063,Sports,Assorted Sports Articles,3,658.2,320.85,DE,Europe,31-45 years
1243155665,23AUG2018,23AUG2018,1,240700400004,Sports,Team Sports,3,39.6,17.85,DE,Europe,15-30 years
1243155515,23AUG2018,23AUG2018,1,240500200100,Sports,Running - Jogging,2,45.4,21.7,DE,Europe,31-45 years
1243155457,23AUG2018,23AUG2018,1,240500200060,Sports,Running - Jogging,3,106.5,49.65,DE,Europe,46-60 years
1243154839,23AUG2018,23AUG2018,1,230100600005,Outdoors,Outdoors,1,129.8,63.2,AU,Australia/Pacific,15-30 years
1243154806,23AUG2018,23AUG2018,1,220101400135,Clothes & Shoes,Clothes,1,23.5,10.75,AU,Australia/Pacific,31-45 years
1243154336,23AUG2018,23AUG2018,1,220101200019,Clothes & Shoes,Clothes,1,54.6,23.7,AU,Australia/Pacific,46-60 years
1243153345,22AUG2018,23AUG2018,1,220100100108,Clothes & Shoes,Clothes,2,228.4,114.4,US,North America,31-45 years
1243153150,22AUG2018,27AUG2018,1,210200600085,Children,Children Sports,5,197,89.25,US,North America,46-60 years
1243153132,22AUG2018,24AUG2018,3,240700200005,Sports,Team Sports,3,18.3,8.7,US,North America,15-30 years
1243153010,22AUG2018,22AUG2018,1,220200200085,Clothes & Shoes,Shoes,2,85.2,37,US,North America,46-60 years
1243152960,22AUG2018,22AUG2018,1,220100100273,Clothes & Shoes,Clothes,2,77.6,39,US,North America,46-60 years
1243152843,22AUG2018,22AUG2018,1,210200900015,Children,Children Sports,2,46,20.6,US,North America,15-30 years
1243152421,22AUG2018,22AUG2018,1,220101400030,Clothes & Shoes,Clothes,2,21.8,8.8,US,North America,46-60 years
1243152416,22AUG2018,26AUG2018,3,240700100011,Sports,Team Sports,2,53.98,20.46,US,North America,31-45 years
1243151861,22AUG2018,22AUG2018,1,210201000167,Children,Children Sports,3,101.4,46.2,NL,Europe,15-30 years
1243151807,22AUG2018,25AUG2018,2,220200100222,Clothes & Shoes,Shoes,2,218,120.1,NL,Europe,46-60 years
1243151784,22AUG2018,24AUG2018,2,230100600016,Outdoors,Outdoors,2,154,77.2,NL,Europe,31-45 years
1243151339,22AUG2018,27AUG2018,1,220100500001,Clothes & Shoes,Clothes,2,224,98.7,NL,Europe,46-60 years
1243151212,22AUG2018,22AUG2018,1,240100400098,Sports,Assorted Sports Articles,2,503.6,251.7,NL,Europe,31-45 years
1243150841,22AUG2018,22AUG2018,1,240400300030,Sports,Racket Sports,2,111,44.5,IT,Europe,31-45 years
1243150294,22AUG2018,22AUG2018,1,240200200029,Sports,Golf,2,34.6,13.5,IT,Europe,15-30 years
1243150219,22AUG2018,22AUG2018,1,210200500012,Children,Children Sports,2,158,65.6,IT,Europe,15-30 years
1243150039,22AUG2018,24AUG2018,2,220200200036,Clothes & Shoes,Shoes,2,120.4,54.8,IT,Europe,61-75 years
1243149745,22AUG2018,27AUG2018,3,220100500023,Clothes & Shoes,Clothes,2,244,107.5,GB,Europe,31-45 years
1243148943,22AUG2018,22AUG2018,1,230100100016,Outdoors,Outdoors,1,173.6,73.85,FR,Europe,46-60 years
1243147995,22AUG2018,24AUG2018,2,230100500081,Outdoors,Outdoors,2,146,60.7,ES,Europe,15-30 years
1243147492,22AUG2018,22AUG2018,1,240100200012,Sports,Assorted Sports Articles,1,34.6,14.4,ES,Europe,31-45 years
1243147415,22AUG2018,24AUG2018,2,220200100190,Clothes & Shoes,Shoes,2,127,59.9,ES,Europe,61-75 years
1243147358,22AUG2018,22AUG2018,1,240200100056,Sports,Golf,5,206,99.5,ES,Europe,31-45 years
1243147144,22AUG2018,22AUG2018,1,230100500040,Outdoors,Outdoors,2,25.2,11.3,DK,Europe,15-30 years
1243146627,22AUG2018,22AUG2018,1,220100700022,Clothes & Shoes,Clothes,2,113.8,48.2,DE,Europe,61-75 years
1243146418,22AUG2018,22AUG2018,1,240700400018,Sports,Team Sports,2,50,22.2,DE,Europe,31-45 years
1243146293,22AUG2018,25AUG2018,2,220101400185,Clothes & Shoes,Clothes,3,102,45.45,BE,Europe,31-45 years
1243146096,22AUG2018,22AUG2018,1,240700400008,Sports,Team Sports,1,27.9,12.1,AU,Australia/Pacific,15-30 years
1243145879,22AUG2018,22AUG2018,1,220200300005,Clothes & Shoes,Shoes,1,115,52.35,AU,Australia/Pacific,15-30 years
1243145021,21AUG2018,21AUG2018,1,240700400036,Sports,Team Sports,2,12.4,5.5,US,North America,31-45 years
1243144978,21AUG2018,21AUG2018,1,220101400342,Clothes & Shoes,Clothes,2,351.4,159.8,US,North America,15-30 years
1243144876,21AUG2018,23AUG2018,3,240400300021,Sports,Racket Sports,1,76.2,34.55,US,North America,46-60 years
1243144651,21AUG2018,21AUG2018,1,220200100145,Clothes & Shoes,Shoes,3,333.9,167.25,US,North America,61-75 years
1243144579,21AUG2018,21AUG2018,1,240700100006,Sports,Team Sports,2,47,19,US,North America,31-45 years
1243144536,21AUG2018,21AUG2018,1,240800100077,Sports,Winter Sports,1,476.5,206.15,US,North America,46-60 years
1243144290,21AUG2018,27AUG2018,3,240800200034,Sports,Winter Sports,1,78.5,35.7,US,North America,31-45 years
1243144057,21AUG2018,21AUG2018,1,210201000167,Children,Children Sports,2,67.6,30.8,US,North America,46-60 years
1243143884,21AUG2018,21AUG2018,1,220101100022,Clothes & Shoes,Clothes,2,47.6,19.7,US,North America,31-45 years
1243143699,21AUG2018,21AUG2018,1,210201000137,Children,Children Sports,5,143.5,64.25,US,North America,46-60 years
1243143032,21AUG2018,26AUG2018,3,230100200056,Outdoors,Outdoors,2,540,251.3,NL,Europe,15-30 years
1243142460,21AUG2018,21AUG2018,1,220101400156,Clothes & Shoes,Clothes,2,77.4,34.7,IT,Europe,46-60 years
1243141947,21AUG2018,27AUG2018,3,220100100197,Clothes & Shoes,Clothes,2,202.6,101.5,IT,Europe,31-45 years
1243141829,21AUG2018,21AUG2018,1,240100100035,Sports,Assorted Sports Articles,2,196.4,84.1,IT,Europe,31-45 years
1243141753,21AUG2018,21AUG2018,1,210200900033,Children,Children Sports,3,42.6,19.35,IT,Europe,15-30 years
1243141179,21AUG2018,21AUG2018,1,220101400204,Clothes & Shoes,Clothes,2,38.2,17.5,GB,Europe,15-30 years
1243141153,21AUG2018,21AUG2018,1,240400200084,Sports,Racket Sports,2,136.8,57.1,GB,Europe,46-60 years
1243140909,21AUG2018,21AUG2018,1,240500100033,Sports,Running - Jogging,2,62,29.6,GB,Europe,31-45 years
1243140909,21AUG2018,21AUG2018,1,240500200059,Sports,Running - Jogging,2,134.6,59.5,GB,Europe,31-45 years
1243140904,21AUG2018,21AUG2018,1,210200300021,Children,Children Sports,5,170,85.5,GB,Europe,15-30 years
1243140625,21AUG2018,21AUG2018,1,220200300096,Clothes & Shoes,Shoes,5,862.5,392.5,FR,Europe,31-45 years
1243140597,21AUG2018,21AUG2018,1,240700100001,Sports,Team Sports,2,47.2,24.6,FR,Europe,31-45 years
1243140120,21AUG2018,21AUG2018,1,210200600034,Children,Children Sports,3,68.4,28.2,FR,Europe,15-30 years
1243140072,21AUG2018,21AUG2018,1,240600100115,Sports,Swim Sports,3,104.97,60,FR,Europe,15-30 years
1243139814,21AUG2018,21AUG2018,1,210200900020,Children,Children Sports,2,49.8,19.9,ES,Europe,31-45 years
1243139608,21AUG2018,21AUG2018,1,240100100434,Sports,Assorted Sports Articles,2,32.8,16.1,ES,Europe,31-45 years
1243139423,21AUG2018,21AUG2018,1,240200100022,Sports,Golf,2,7.4,3.5,ES,Europe,15-30 years
1243138867,21AUG2018,23AUG2018,2,230100700009,Outdoors,Outdoors,3,1704.3,869.85,DE,Europe,31-45 years
1243138674,21AUG2018,22AUG2018,2,220200100101,Clothes & Shoes,Shoes,2,122,57.5,DE,Europe,61-75 years
1243138604,21AUG2018,21AUG2018,1,230100500093,Outdoors,Outdoors,5,664,279.25,DE,Europe,61-75 years
1243138457,21AUG2018,26AUG2018,3,220200100098,Clothes & Shoes,Shoes,3,362.1,199.5,DE,Europe,15-30 years
1243138316,21AUG2018,21AUG2018,1,230100600017,Outdoors,Outdoors,3,167.1,83.85,DE,Europe,46-60 years
1243138307,21AUG2018,21AUG2018,1,240500200088,Sports,Running - Jogging,5,198.5,94.5,DE,Europe,61-75 years
1243138146,21AUG2018,21AUG2018,1,230100700008,Outdoors,Outdoors,2,1038.6,506.4,DE,Europe,46-60 years
1243136592,20AUG2018,20AUG2018,1,230100200063,Outdoors,Outdoors,2,26.2,11.2,US,North America,61-75 years
1243136384,20AUG2018,20AUG2018,1,230100600016,Outdoors,Outdoors,3,231,115.8,US,North America,15-30 years
1243136341,20AUG2018,21AUG2018,2,240100100724,Sports,Assorted Sports Articles,2,332.4,141.4,US,North America,46-60 years
1243136067,20AUG2018,03SEP2018,1,220101400174,Clothes & Shoes,Clothes,2,26.4,13.3,US,North America,31-45 years
1243135988,20AUG2018,25AUG2018,3,240800200008,Sports,Winter Sports,1,170.5,68.2,US,North America,46-60 years
1243135682,20AUG2018,20AUG2018,1,240100400034,Sports,Assorted Sports Articles,2,352.8,172.1,US,North America,46-60 years
1243135261,20AUG2018,23AUG2018,3,240500200101,Sports,Running - Jogging,3,358.2,149.25,US,North America,15-30 years
1243135197,20AUG2018,20AUG2018,1,220200300106,Clothes & Shoes,Shoes,2,156.6,71.5,US,North America,31-45 years
1243135183,20AUG2018,20AUG2018,1,220100700038,Clothes & Shoes,Clothes,2,212.4,101.2,US,North America,46-60 years
1243134525,20AUG2018,20AUG2018,1,220200100060,Clothes & Shoes,Shoes,2,110.8,58.7,US,North America,46-60 years
1243133752,20AUG2018,22AUG2018,1,220200300033,Clothes & Shoes,Shoes,2,141.4,68.4,IT,Europe,15-30 years
1243133421,20AUG2018,20AUG2018,1,240100100669,Sports,Assorted Sports Articles,2,95.6,40.8,IT,Europe,31-45 years
1243133103,20AUG2018,25AUG2018,3,220200300086,Clothes & Shoes,Shoes,2,205.98,127.4,IT,Europe,31-45 years
1243132981,20AUG2018,26AUG2018,2,220100100143,Clothes & Shoes,Clothes,2,179.4,89.9,IT,Europe,46-60 years
1243132950,20AUG2018,20AUG2018,1,220101400371,Clothes & Shoes,Clothes,2,55.4,27.5,IT,Europe,31-45 years
1243132861,20AUG2018,23AUG2018,2,220200100117,Clothes & Shoes,Shoes,3,563.7,282.15,IT,Europe,46-60 years
1243132847,20AUG2018,22AUG2018,3,220101400424,Clothes & Shoes,Clothes,2,247.6,123.6,IT,Europe,31-45 years
1243132451,20AUG2018,20AUG2018,1,240100100723,Sports,Assorted Sports Articles,2,74.6,31.2,GB,Europe,15-30 years
1243132227,20AUG2018,20AUG2018,1,210201100001,Children,Children Sports,3,99.6,43.35,GB,Europe,15-30 years
1243132203,20AUG2018,21AUG2018,3,220100500023,Clothes & Shoes,Clothes,2,244,107.5,GB,Europe,15-30 years
1243132016,20AUG2018,22AUG2018,2,220101400346,Clothes & Shoes,Clothes,2,69,34.4,GB,Europe,46-60 years
1243132010,20AUG2018,20AUG2018,1,210200400011,Children,Children Sports,2,92,46.2,GB,Europe,46-60 years
1243131912,20AUG2018,25AUG2018,2,220101400183,Clothes & Shoes,Clothes,3,252.3,112.5,GB,Europe,15-30 years
1243131814,20AUG2018,20AUG2018,1,210201000092,Children,Children Sports,2,69,32.4,GB,Europe,31-45 years
1243131511,20AUG2018,20AUG2018,1,220200200069,Clothes & Shoes,Shoes,3,324.6,141,FR,Europe,46-60 years
1243131498,20AUG2018,20AUG2018,1,220100100246,Clothes & Shoes,Clothes,2,63.4,31.9,FR,Europe,46-60 years
1243130635,20AUG2018,20AUG2018,1,240100100305,Sports,Assorted Sports Articles,2,17.8,8.2,FR,Europe,61-75 years
1243130532,20AUG2018,22AUG2018,2,220200200062,Clothes & Shoes,Shoes,2,177.6,75.6,ES,Europe,31-45 years
1243130453,20AUG2018,25AUG2018,2,240700400022,Sports,Team Sports,3,105.6,46.65,ES,Europe,31-45 years
1243130031,20AUG2018,22AUG2018,2,240200100229,Sports,Golf,2,321.6,157,ES,Europe,61-75 years
1243129435,20AUG2018,20AUG2018,1,240100100354,Sports,Assorted Sports Articles,2,59.8,28.6,DE,Europe,61-75 years
1243129406,20AUG2018,20AUG2018,1,230100500094,Outdoors,Outdoors,3,259.8,102.3,DE,Europe,15-30 years
1243129322,20AUG2018,22AUG2018,1,240500200016,Sports,Running - Jogging,3,95.1,43.5,DE,Europe,31-45 years
1243129221,20AUG2018,20AUG2018,1,220200100197,Clothes & Shoes,Shoes,3,419.4,210,DE,Europe,46-60 years
1243128721,20AUG2018,20AUG2018,1,210200900014,Children,Children Sports,2,71.4,34.7,DE,Europe,15-30 years
1243128652,20AUG2018,26AUG2018,1,240500200001,Sports,Running - Jogging,2,63.6,30.3,DE,Europe,31-45 years
1243128226,20AUG2018,20AUG2018,1,220101400305,Clothes & Shoes,Clothes,2,46.4,23.4,BE,Europe,15-30 years
1243127534,20AUG2018,21AUG2018,3,240100400034,Sports,Assorted Sports Articles,2,352.8,172.1,AT,Europe,15-30 years
1243127122,19AUG2018,19AUG2018,1,220101400324,Clothes & Shoes,Clothes,2,49.2,22.5,US,North America,15-30 years
1243127023,19AUG2018,28AUG2018,1,240200100138,Sports,Golf,2,19,9.4,US,North America,31-45 years
1243126790,19AUG2018,19AUG2018,1,230100600031,Outdoors,Outdoors,2,177,84.9,US,North America,31-45 years
1243126585,19AUG2018,19AUG2018,1,220101200015,Clothes & Shoes,Clothes,3,73.2,31.8,US,North America,31-45 years
1243126575,19AUG2018,19AUG2018,1,240400300023,Sports,Racket Sports,3,164.4,65.85,US,North America,15-30 years
1243126472,19AUG2018,19AUG2018,1,240400300009,Sports,Racket Sports,1,67.1,27.8,US,North America,31-45 years
1243126188,19AUG2018,22AUG2018,2,240700400024,Sports,Team Sports,2,127.2,66.3,US,North America,61-75 years
1243125938,19AUG2018,23AUG2018,2,230100100005,Outdoors,Outdoors,1,156.9,66.75,US,North America,31-45 years
1243125912,19AUG2018,22AUG2018,2,240500200068,Sports,Running - Jogging,2,237.4,99.1,US,North America,15-30 years
1243125583,19AUG2018,23AUG2018,3,240400300034,Sports,Racket Sports,1,34.2,13.75,US,North America,15-30 years
1243125199,19AUG2018,21AUG2018,3,230100500093,Outdoors,Outdoors,2,265.6,111.7,SI,Europe,15-30 years
1243125085,19AUG2018,19AUG2018,1,210200600102,Children,Children Sports,2,30.8,12.3,NL,Europe,46-60 years
1243124665,19AUG2018,19AUG2018,1,240700400013,Sports,Team Sports,2,147.4,76.8,NL,Europe,31-45 years
1243124657,19AUG2018,19AUG2018,1,230100700002,Outdoors,Outdoors,2,440,270,NL,Europe,31-45 years
1243124398,19AUG2018,19AUG2018,1,210200600075,Children,Children Sports,2,24.8,10.5,IT,Europe,61-75 years
1243124187,19AUG2018,19AUG2018,1,220101200024,Clothes & Shoes,Clothes,2,54.2,23.5,IT,Europe,61-75 years
1243123978,19AUG2018,19AUG2018,1,220101400132,Clothes & Shoes,Clothes,3,170.4,77.7,IT,Europe,46-60 years
1243123675,19AUG2018,21AUG2018,3,240300200050,Sports,Indoor Sports,1,39.6,18.05,IT,Europe,15-30 years
1243123379,19AUG2018,26AUG2018,1,210201000011,Children,Children Sports,2,58.8,27.1,GB,Europe,46-60 years
1243123289,19AUG2018,23AUG2018,3,220101400124,Clothes & Shoes,Clothes,2,292.8,130.2,GB,Europe,15-30 years
1243123123,19AUG2018,19AUG2018,1,220200200011,Clothes & Shoes,Shoes,3,258.6,117.75,GB,Europe,15-30 years
1243122851,19AUG2018,19AUG2018,1,240100200004,Sports,Assorted Sports Articles,1,35.2,14.8,GB,Europe,61-75 years
1243122736,19AUG2018,19AUG2018,1,240200200024,Sports,Golf,2,250.8,25,FR,Europe,31-45 years
1243122726,19AUG2018,19AUG2018,1,220100100233,Clothes & Shoes,Clothes,2,167,83.7,FR,Europe,61-75 years
1243122353,19AUG2018,19AUG2018,1,240100100736,Sports,Assorted Sports Articles,2,142.2,61.3,FR,Europe,61-75 years
1243122322,19AUG2018,19AUG2018,1,210201000121,Children,Children Sports,2,59,27.1,FR,Europe,31-45 years
1243122224,19AUG2018,19AUG2018,1,240700400001,Sports,Team Sports,2,91.98,58.9,FR,Europe,46-60 years
1243122209,19AUG2018,19AUG2018,1,240500200098,Sports,Running - Jogging,5,220,104.75,FR,Europe,31-45 years
1243122206,19AUG2018,19AUG2018,1,220101400111,Clothes & Shoes,Clothes,2,35.98,23.8,FR,Europe,15-30 years
1243122171,19AUG2018,19AUG2018,1,220101400111,Clothes & Shoes,Clothes,5,89.95,59.5,FR,Europe,15-30 years
1243122001,19AUG2018,22AUG2018,3,240100400149,Sports,Assorted Sports Articles,3,260.4,124.2,FR,Europe,15-30 years
1243121717,19AUG2018,24AUG2018,2,240100100124,Sports,Assorted Sports Articles,2,83.2,33.1,FR,Europe,31-45 years
1243121573,19AUG2018,24AUG2018,3,220100100241,Clothes & Shoes,Clothes,3,89.1,44.85,ES,Europe,31-45 years
1243121228,19AUG2018,20AUG2018,2,220101400056,Clothes & Shoes,Clothes,2,85.6,37.9,ES,Europe,31-45 years
1243120988,19AUG2018,19AUG2018,1,220200100231,Clothes & Shoes,Shoes,2,75.6,38,ES,Europe,61-75 years
1243120275,19AUG2018,21AUG2018,2,230100500093,Outdoors,Outdoors,5,664,279.25,DE,Europe,15-30 years
1243120247,19AUG2018,19AUG2018,1,230100500074,Outdoors,Outdoors,2,272,102.6,DE,Europe,31-45 years
1243119706,19AUG2018,19AUG2018,1,230100100052,Outdoors,Outdoors,1,185.1,77.7,DE,Europe,15-30 years
1243119493,19AUG2018,19AUG2018,1,210200900036,Children,Children Sports,2,61,28.2,DE,Europe,15-30 years
1243119178,19AUG2018,19AUG2018,1,220100100228,Clothes & Shoes,Clothes,2,113.4,56.9,BE,Europe,46-60 years
1243119160,19AUG2018,19AUG2018,1,220200100099,Clothes & Shoes,Shoes,1,157.8,79,AU,Australia/Pacific,31-45 years
1243118933,19AUG2018,25AUG2018,3,210200400006,Children,Children Sports,1,41.4,20.8,AU,Australia/Pacific,15-30 years
1243118388,18AUG2018,18AUG2018,1,210200400096,Children,Children Sports,2,94.4,47.4,US,North America,15-30 years
1243117896,18AUG2018,18AUG2018,1,220100100365,Clothes & Shoes,Clothes,2,256.2,128.3,US,North America,46-60 years
1243117649,18AUG2018,18AUG2018,1,210201100004,Children,Children Sports,2,98.4,43,US,North America,61-75 years
1243117389,18AUG2018,18AUG2018,1,230100500077,Outdoors,Outdoors,5,865,363.75,US,North America,61-75 years
1243117337,18AUG2018,18AUG2018,1,240500200089,Sports,Running - Jogging,2,36,17.1,US,North America,61-75 years
1243117071,18AUG2018,18AUG2018,1,220200100023,Clothes & Shoes,Shoes,2,145.6,73,US,North America,46-60 years
1243117010,18AUG2018,18AUG2018,1,230100500077,Outdoors,Outdoors,2,346,145.5,US,North America,31-45 years
1243116496,18AUG2018,18AUG2018,1,240400300035,Sports,Racket Sports,2,38.2,15.4,NL,Europe,46-60 years
1243116292,18AUG2018,18AUG2018,1,240500200098,Sports,Running - Jogging,2,88,41.9,NL,Europe,15-30 years
1243115789,18AUG2018,18AUG2018,1,240600100068,Sports,Swim Sports,5,214.95,119.5,IT,Europe,46-60 years
1243115606,18AUG2018,18AUG2018,1,240100100552,Sports,Assorted Sports Articles,2,365.8,155.6,IT,Europe,46-60 years
1243115098,18AUG2018,18AUG2018,1,230100700004,Outdoors,Outdoors,2,720,398,IT,Europe,46-60 years
1243115037,18AUG2018,18AUG2018,1,210200200023,Children,Children Sports,2,39.6,16.5,IT,Europe,15-30 years
1243114963,18AUG2018,18AUG2018,1,210200300079,Children,Children Sports,2,64.2,32.3,IT,Europe,31-45 years
1243114718,18AUG2018,18AUG2018,1,240800200020,Sports,Winter Sports,1,187.2,85.15,FR,Europe,15-30 years
1243114392,18AUG2018,18AUG2018,1,230100100058,Outdoors,Outdoors,1,48.3,20.5,FR,Europe,61-75 years
1243113783,18AUG2018,18AUG2018,1,240200100226,Sports,Golf,2,367.8,173.3,ES,Europe,61-75 years
1243113723,18AUG2018,18AUG2018,1,240200200017,Sports,Golf,2,163.98,20.3,ES,Europe,31-45 years
1243113196,18AUG2018,18AUG2018,1,240600100006,Sports,Swim Sports,2,17.6,7.1,ES,Europe,61-75 years
1243113158,18AUG2018,18AUG2018,1,210200400070,Children,Children Sports,2,83.2,41.8,ES,Europe,31-45 years
1243112664,18AUG2018,18AUG2018,1,230100700011,Outdoors,Outdoors,1,288.9,119.15,AU,Australia/Pacific,31-45 years
1243112464,18AUG2018,24AUG2018,3,240100100403,Sports,Assorted Sports Articles,1,168.7,76.55,AU,Australia/Pacific,15-30 years
1243112357,17AUG2018,17AUG2018,1,240400200024,Sports,Racket Sports,2,236.8,98.9,US,North America,46-60 years
1243112305,17AUG2018,23AUG2018,3,240100400022,Sports,Assorted Sports Articles,2,393.4,183.4,US,North America,15-30 years
1243112285,17AUG2018,18AUG2018,2,240100100291,Sports,Assorted Sports Articles,5,140.5,60.75,US,North America,15-30 years
